Capacity,Mixture
2.1814813712958725,0.5
3.0668133036235057,0.4727272727272728
3.2421828599966847,0.4714285714285714
3.2716140718358906,0.4203508771929824
3.329277271117802,0.4035897435897436
3.4186256687387417,0.3960815047021944
