episode,scal_rew
4540,0.5386986169192527
4550,0.5607861028532884
4560,0.5903385873190319
4570,0.5928074516827381
4580,0.5584752262088266
4590,0.5589129189651041
4600,0.5486273093920858
4610,0.558896733696949
4620,0.561495850156316
4630,0.5574650362778379
4640,0.5392867022179835
4650,0.5512942708670663
4660,0.5206180973478647
4670,0.5519755985385105
4680,0.5435450943419791
4690,0.560057127990391
4700,0.5733304711221725
4710,0.5832010614122376
4720,0.5511429337622715
4730,0.5428672168757862
4740,0.6010458503774443
4750,0.5489849265781889
4760,0.5306446948506711
4770,0.5544969982404206
4780,0.536953046447083
4790,0.5751160594068196
4800,0.5537730852108075
4810,0.578596703904654
4820,0.5716273150978213
4830,0.563642747898209
4840,0.5690633655577689
4850,0.5785549225592708
4860,0.5545214268239599
4870,0.601512670276177
4880,0.5608231554470555
4890,0.5837122860855952
4900,0.5526076192880991
4910,0.565052529977669
4920,0.5631456543095229
4930,0.5338185820999582
4940,0.587442189600438
4950,0.5371215695703129
4960,0.551049075010169
4970,0.541233028949362
4980,0.5660618736632869
4990,0.5288263552426866
5000,0.5818714759179638
5010,0.5609035562584973
5020,0.5536463137619181
5030,0.5778931463044158
5040,0.5591430638457134
5050,0.5467450514751195
5060,0.5558569135450496
5070,0.5876286362217173
5080,0.5326021228295927
5090,0.5914723581409046
5100,0.5548480813936252
5110,0.5717784687855286
5120,0.5906667486847479
5130,0.5567843159476416
5140,0.5998097951952397
5150,0.5681488493224232
5160,0.6071673289404166
5170,0.5314597868713221
5180,0.5562052481487421
5190,0.5700952008716265
5200,0.5532570174034716
5210,0.5628899543766737
5220,0.5728264230452983
5230,0.600050699541484
5240,0.5996255527704554
5250,0.6401575268564643
5260,0.5386641459911108
5270,0.5387896440691186
5280,0.5405053032204356
5290,0.5828532291406759
5300,0.5980170782905373
5310,0.5649630257575415
5320,0.5139137023126903
5330,0.5813660945096218
5340,0.5325482125428651
5350,0.5329624749272763
5360,0.5430010903669581
5370,0.5862594744928972
5380,0.5673022941527541
5390,0.5439860478564742
5400,0.5609911300773334
5410,0.5539353737671078
5420,0.5741894061207303
5430,0.6054330622619739
5440,0.5788442644795023
5450,0.5353404421359906
5460,0.5485608202618321
5470,0.5752828134798403
5480,0.5947589621847388
5490,0.5878525137473355
5500,0.5611734766554094
5510,0.5242156637210158
5520,0.5524604698833719
5530,0.5641244175313656
5540,0.567787945911814
5550,0.5273200156720877
5560,0.574622877083945
5570,0.5603312304324021
5580,0.5579403657235853
5590,0.5731567094642808
5600,0.513429694865496
5610,0.5550368259320643
5620,0.5233261256000851
5630,0.5417305268294834
5640,0.586506642448027
5650,0.5697903762173009
5660,0.5371226765523707
5670,0.5521167821175282
5680,0.5666938317676335
5690,0.5608974434166928
5700,0.5467487545189296
5710,0.569134978628323
5720,0.5965935237081613
5730,0.5291609707585961
5740,0.6038004913519505
5750,0.5738905297587565
5760,0.5565637930833578
5770,0.5560708026695874
5780,0.5984304739743675
5790,0.5330917555674988
5800,0.5271155776546405
5810,0.5798741590541483
5820,0.565216668894032
5830,0.5345538421830841
5840,0.5796895090906216
5850,0.5496774089209187
5860,0.5776876166926166
5870,0.55893439369837
5880,0.5482973781464153
5890,0.5592424974719952
5900,0.5379684827979533
5910,0.5441435464791198
5920,0.5414142650020516
5930,0.5704836829421664
5940,0.5757988377873056
5950,0.5432665571154779
5960,0.552991774541173
5970,0.5251944338536914
5980,0.5872842750509617
5990,0.563398391120066
6000,0.5823000160077019
6010,0.5512316577094043
6020,0.5235781828295154
6030,0.571988986257129
6040,0.5917645712149953
6050,0.5544611274964895
6060,0.5649362755371302
6070,0.5655505486832455
6080,0.5840851310252345
6090,0.5661645834378974
6100,0.6039315274243091
6110,0.5535967812692679
6120,0.5454113305840443
6130,0.517055326201344
6140,0.5596384170349313
6150,0.5879996510002226
6160,0.5398836277365614
6170,0.6300622718645792
6180,0.5375789286277455
6190,0.5608547833558436
6200,0.5443156921869903
6210,0.5189776113016941
6220,0.5965731793070377
6230,0.5109133981554129
6240,0.574461576642991
6250,0.5652745226734417
6260,0.5640233916243103
6270,0.5535699305209159
6280,0.5458106503454927
6290,0.5332056078909638
6300,0.5520795314824418
6310,0.58168631839889
6320,0.5599069814045563
6330,0.5692047311655355
6340,0.5707690822557967
6350,0.554742899191463
6360,0.5474534065087424
6370,0.5587978913481693
6380,0.5866759965591257
6390,0.5588930702594681
6400,0.5353514913796273
6410,0.5763836894545697
6420,0.5327718952123903
6430,0.5694732204980639
6440,0.5736714963736642
6450,0.5185169818013111
6460,0.5534184383579223
6470,0.5655866276955458
6480,0.6218906507585004
6490,0.5455035868519307
6500,0.5626082106763388
6510,0.5761796735411184
6520,0.5205726241531041
6530,0.508415102976252
6540,0.5548089324722978
6550,0.5776722268144008
6560,0.5307980081742548
6570,0.5850244080627175
6580,0.540635775068681
6590,0.5371768633039034
6600,0.585998232294358
6610,0.5703692971988005
6620,0.5340017497122557
6630,0.5617838129597696
6640,0.5571035664233104
6650,0.5619156897792235
6660,0.550603931050865
6670,0.5530312549127234
6680,0.557225694711617
6690,0.5754564611329982
6700,0.5851805501199819
6710,0.5474137568688138
6720,0.5577201503672023
6730,0.5868928563631318
6740,0.5455732475871923
6750,0.543134687312227
6760,0.5845237387889071
6770,0.5640810246428923
6780,0.5615837385011332
6790,0.5640069569798284
6800,0.568491253391319
6810,0.6153905037372568
6820,0.5450919868746847
6830,0.5262815018076183
6840,0.5618602517423866
6850,0.5466391923045617
6860,0.5353901959105812
6870,0.541159142247286
6880,0.5655153017572975
6890,0.5518121119482879
6900,0.5710730881664774
6910,0.5902489796197087
6920,0.5666324857746992
6930,0.568183923668957
6940,0.562992682602621
6950,0.5538616969593281
6960,0.6010060609405258
6970,0.6011527029115784
6980,0.5266072661177607
6990,0.5438199211026482
7000,0.5771128970094701
7010,0.5931556347192901
7020,0.5429951703638369
7030,0.5827658101699431
7040,0.5677035886207322
7050,0.5793769278639519
7060,0.5731464772772246
7070,0.5887027360622785
7080,0.5889001281160962
7090,0.5388865166978621
7100,0.5606808343900755
7110,0.5581815742880158
7120,0.5734370665895645
7130,0.5748622629090567
7140,0.524814787502811
7150,0.5501616738018777
7160,0.5783925676495942
7170,0.5721700802232417
7180,0.564444393357779
7190,0.54458326321506
7200,0.5933008794888395
7210,0.5502334052674153
7220,0.5565611788977753
7230,0.5788453588022661
7240,0.5462547420839311
7250,0.544627365014325
7260,0.5728847518940117
7270,0.5746480780357894
7280,0.561524713476959
7290,0.5666818028940285
7300,0.5673562142343237
7310,0.5604777874870233
7320,0.587749672587542
7330,0.5461085596165989
7340,0.5706053157987931
7350,0.5726076322110435
7360,0.5317990974952279
7370,0.5953528066704675
7380,0.5488587518189088
7390,0.5428789425184037
7400,0.5398590379838955
7410,0.5807766223963219
7420,0.5509313676443648
7430,0.5519708426199037
7440,0.5545903560813483
7450,0.5598863523159497
7460,0.5610731348703271
7470,0.5667760316883514
7480,0.6223125131918499
7490,0.5867683452659805
7500,0.559230029674622
7510,0.5145509006084916
7520,0.5994395937702307
7530,0.5678839330874493
7540,0.6021698235720565
7550,0.5645472451276785
7560,0.5437314753509529
7570,0.5887601529676039
7580,0.5698786096868349
7590,0.5370665186005285
7600,0.5855387598654603
7610,0.5828307102601928
7620,0.5116023950924301
7630,0.5849555909449673
7640,0.5614155858271499
7650,0.5689694458547987
7660,0.5592570756851758
7670,0.5487180258054021
7680,0.5951882360540315
7690,0.5410368303370217
7700,0.5594819886889215
7710,0.5999384852821128
7720,0.5679636545058646
7730,0.5622233128493621
7740,0.5458255793523092
7750,0.5646563988626335
7760,0.5461909547374517
7770,0.5547294722439085
7780,0.535837591680464
7790,0.5461580606994326
7800,0.5724596997336443
7810,0.5462665702029896
7820,0.5747269077750504
7830,0.5569253113521448
7840,0.5598188576406945
7850,0.562837525424243
7860,0.5498290148081021
7870,0.5752281566404532
7880,0.557711309521754
7890,0.5457213046211765
7900,0.5668689179706183
7910,0.5469851874546532
7920,0.555131919101457
7930,0.5727565228248095
7940,0.5801827986641298
7950,0.5462454205929973
7960,0.5322531183627338
7970,0.5924856454129901
7980,0.5924986279539548
7990,0.5769470040067198
8000,0.5476044923043695
8010,0.5535505037508212
8020,0.5693146162140769
8030,0.5618947731772612
8040,0.5440148479586981
8050,0.5896946063777104
8060,0.5736000337557627
8070,0.575979718333587
8080,0.5657371810055686
8090,0.5824959709368982
8100,0.5185274841058948
8110,0.5496049583105435
8120,0.5498445950297953
8130,0.5341892131229522
8140,0.5251511453262661
8150,0.5909688669898412
8160,0.5918005839246171
8170,0.5840135398351388
8180,0.5212833286308214
8190,0.5872627509527057
8200,0.5710867865375742
8210,0.5307130156107527
8220,0.56641834928052
8230,0.544106645559286
8240,0.5558470669989323
8250,0.5296325857872879
8260,0.5420407142868504
8270,0.5650471685173107
8280,0.5500572879554071
8290,0.5648336627005713
8300,0.5354806691830591
8310,0.5741910598659269
8320,0.5637439776672771
8330,0.5897417658540536
8340,0.5567459859540047
8350,0.564465616020293
8360,0.5500973129586091
8370,0.5854583733366976
8380,0.5771577486029632
8390,0.5981456215244969
8400,0.5830349473044284
8410,0.5322216402957611
8420,0.5956075560515652
8430,0.5375599912975474
8440,0.5832786200763997
8450,0.5460704471975915
8460,0.5711863339054875
8470,0.5776915764960031
8480,0.5539888901579426
8490,0.5339525256746173
8500,0.592146291796196
8510,0.5649038299642736
8520,0.564755511153022
8530,0.5613333884968521
8540,0.5628614622273456
8550,0.5383455535607545
8560,0.5793389006196342
8570,0.5509390993229889
8580,0.5780778331321635
8590,0.5749115946682781
8600,0.5540498583110605
8610,0.5237954999060619
8620,0.6027742619916363
8630,0.5880241596405857
8640,0.546946542325611
8650,0.5639173366689352
8660,0.5690123506465048
8670,0.5428350283787795
8680,0.5666266585032328
8690,0.5297851677994927
8700,0.554541512393474
8710,0.5393139170670807
8720,0.570873427809026
8730,0.5703555640422289
8740,0.5763521363136339
8750,0.5551697548972314
8760,0.5233500584199653
8770,0.5619168837547621
8780,0.5729880470913413
8790,0.5740232205191149
8800,0.5943712742707055
8810,0.549368650090741
8820,0.5454617429813268
8830,0.591725816455608
8840,0.545864953065259
8850,0.5439479867420358
8860,0.5831190922236134
8870,0.5604780914184345
8880,0.54418786647689
8890,0.5395591621666138
8900,0.5715895478459203
8910,0.5720251812487813
8920,0.5876912937190724
8930,0.5426741449211188
8940,0.512398420296443
8950,0.5447947708722708
8960,0.5888093189839984
8970,0.540112094326888
8980,0.5647046698094951
8990,0.5309888950234412
9000,0.5580330545676332
9010,0.556488194944899
9020,0.563767957138938
9030,0.5531776760344871
9040,0.5854183791281402
9050,0.5490843966235762
9060,0.5477728342164279
9070,0.5553296930135971
9080,0.5495686773508647
9090,0.583671981345133
9100,0.5552086379568928
9110,0.5460705949869031
9120,0.5756075486346898
9130,0.557594952135763
9140,0.5164113026025811
9150,0.578259836482907
9160,0.5392953868275189
9170,0.5660671601449258
9180,0.5514942838216419
9190,0.5599880209570545
9200,0.5356231434576252
9210,0.5179347585367153
9220,0.5383229908378728
9230,0.5406645723632101
9240,0.5526807218971098
9250,0.528678188483292
9260,0.5217914009216089
9270,0.6001466705411448
9280,0.5394176505098384
9290,0.5342279510367647
9300,0.5714709635820568
9310,0.5655011960868994
9320,0.5802230319466701
9330,0.564989351518933
9340,0.5637189514124105
9350,0.6065950766974217
9360,0.5473299801447868
9370,0.5520221385254434
9380,0.5340339052017444
9390,0.6104466468213996
9400,0.5713030130093424
9410,0.5463260349426599
9420,0.5444907337863658
9430,0.5405699561068318
9440,0.5709458927775072
9450,0.5739190152711889
9460,0.5645116712844738
9470,0.5724613100479249
9480,0.553197138608811
9490,0.5669861739032795
9500,0.5759345000440358
9510,0.5237564705271021
9520,0.5583247653937761
9530,0.5397166467656379
9540,0.5948979709546015
9550,0.5791963000060658
9560,0.5420207637696822
9570,0.5713945342685867
9580,0.581145837456734
9590,0.591293093595907
9600,0.5478444843190277
9610,0.5716065642909706
9620,0.5667715628328017
9630,0.5784513876483431
9640,0.5516558552855504
9650,0.5177847271495668
9660,0.5447923054287654
9670,0.5479671945442888
9680,0.5601414440496116
9690,0.5490644327027489
9700,0.5183725177885956
9710,0.5789661165650187
9720,0.5663153494148838
9730,0.5720944638936893
9740,0.5793948117673924
9750,0.5409915757412611
9760,0.5726829372151494
9770,0.5933825456643717
9780,0.5315759269702355
9790,0.5271633611547404
9800,0.5347297818766132
9810,0.5264043609607526
9820,0.5301455127627059
9830,0.5935429524072174
9840,0.5800138075369478
9850,0.5603435395787107
9860,0.5926170568041353
9870,0.5644546221968865
9880,0.5128087400907652
9890,0.5668922699795641
9900,0.5941831182893295
9910,0.5635708918131986
9920,0.5758872820604168
9930,0.5276705727534821
9940,0.5361856859047099
9950,0.5496142464419222
9960,0.5193794420058511
9970,0.5489111482043727
9980,0.5389538659142875
9990,0.547132852477969
10000,0.5470296219291423
10,0.43830462100149115
20,0.4752335096848377
30,0.5281336244555166
40,0.4558963344915554
50,0.5169118784902642
60,0.5248541348932168
70,0.5058897772666755
80,0.4895834620150775
90,0.520327716691242
100,0.5272521893129605
110,0.49858549216570935
120,0.5095559301471774
130,0.5279904800347598
140,0.6164344919498764
150,0.5422372031226985
160,0.5855111677193994
170,0.5964054966051244
180,0.5288077852977442
190,0.5199466602745715
200,0.6142293552168845
210,0.5250762046037349
220,0.5490140430886423
230,0.4673063411343173
240,0.5752848440723418
250,0.4777008901368226
260,0.46109745303273114
270,0.5172500351605144
280,0.5200898170517374
290,0.5133618559201885
300,0.5445088251116788
310,0.49052971541242807
320,0.493262753582029
330,0.509535135181031
340,0.4988090454136521
350,0.5111191702479435
360,0.5103213018010362
370,0.5375644975271985
380,0.5745503153728161
390,0.5405495570585253
400,0.5543814482011609
410,0.5483011107839635
420,0.5204891657291568
430,0.5529625120779136
440,0.546321005321247
450,0.577033546203918
460,0.5421102986595707
470,0.5569430333568611
480,0.5486643970090475
490,0.5428089269291737
500,0.5377674432786421
510,0.553113753216988
520,0.5555089069165917
530,0.5638606045963357
540,0.5461658956274114
550,0.5551828276293624
560,0.51173439370946
570,0.5631605696458086
580,0.5479167479691173
590,0.5748816207667617
600,0.5560588150713555
610,0.5237228085469662
620,0.5771526217316738
630,0.5324862161636987
640,0.5870066063324356
650,0.5783123444104271
660,0.5426645408136236
670,0.5790098329586678
680,0.5833408565311978
690,0.5836097437765367
700,0.5712006008086817
710,0.5283099862387074
720,0.5345329979822135
730,0.5649084991389708
740,0.6104936405426225
750,0.5911391605613583
760,0.5775622550889382
770,0.57419584354842
780,0.5321403198676011
790,0.5839281298178114
800,0.5349500254524627
810,0.5942357255799375
820,0.5648751693583354
830,0.5732458414550342
840,0.5802376916358261
850,0.5853681622785502
860,0.548956849109734
870,0.5506777898301022
880,0.5462455861870433
890,0.5454161747874705
900,0.5729728174588944
910,0.5599943822751563
920,0.5828671816618514
930,0.5137319251334505
940,0.58501346648657
950,0.5515933728640002
960,0.5727640987762259
970,0.5650709449914715
980,0.5604763908305971
990,0.5697944624622038
1000,0.5939287706912091
1010,0.5892428139883709
1020,0.5556710054477725
1030,0.5833253847060155
1040,0.542408285262165
1050,0.5747620193113916
1060,0.5588174393336829
1070,0.54218770616634
1080,0.5761546505188193
1090,0.591173960345125
1100,0.5741137356482329
1110,0.5602834096435293
1120,0.5301114099184567
1130,0.5831210281150343
1140,0.5763858907152621
1150,0.5851664466784903
1160,0.5278157362020177
1170,0.5501205511005945
1180,0.5410608533059035
1190,0.577146223196834
1200,0.5244454887485068
1210,0.5752087469614298
1220,0.5513789937510299
1230,0.545848724427002
1240,0.5577366148138627
1250,0.5625042338922382
1260,0.5520493409531013
1270,0.5880452881935755
1280,0.5580156971937369
1290,0.5477626204369799
1300,0.5451194239229624
1310,0.5823972816048644
1320,0.5116527657034643
1330,0.5258059398886157
1340,0.5612164496071472
1350,0.5422039293319123
1360,0.5416010374852873
1370,0.5530921243137744
1380,0.5490872617643252
1390,0.5300728888761045
1400,0.5349230322367365
1410,0.5910555811660554
1420,0.5494260699915287
1430,0.5564099193911757
1440,0.5635152690812867
1450,0.5541129164712644
1460,0.5735993383430863
1470,0.5662639704364707
1480,0.5415831859916265
1490,0.5643267252078423
1500,0.5682333410709057
1510,0.5565635205966977
1520,0.5681185768195439
1530,0.5530962073227006
1540,0.5837840055757774
1550,0.5737836802839841
1560,0.5587942294699271
1570,0.5427474426405519
1580,0.6009165092553181
1590,0.5378437739722752
1600,0.5590238599332774
1610,0.5872936544732534
1620,0.5297682421647004
1630,0.5223691662850465
1640,0.5379574933510509
1650,0.5623161847614304
1660,0.5839296874120181
1670,0.5346692825445881
1680,0.5253450301032572
1690,0.5449839262068472
1700,0.5861325604747615
1710,0.5575028850131828
1720,0.568375845910081
1730,0.5735269263163082
1740,0.5411604182001337
1750,0.5820185437264683
1760,0.5455234055154436
1770,0.5583171189609198
1780,0.5506156714900338
1790,0.5755795806102999
1800,0.5173974471202387
1810,0.5589291758276655
1820,0.5442241845410415
1830,0.5428729968917989
1840,0.5654600983326596
1850,0.5777581449900301
1860,0.5475091417056978
1870,0.5349443649363859
1880,0.5726902661090236
1890,0.5456993197184412
1900,0.5607474324289272
1910,0.5439133270928518
1920,0.56619938381586
1930,0.5191319595761271
