Capacity,Mixture
2.58447154212415,0.478021978021978
2.595689478594532,0.4766233766233766
2.6051799829576225,0.4721056721056721
2.6812606415546227,0.46806722689075625
2.8132271236574944,0.46421052631578946
2.867328336558429,0.4532600732600732
3.1728756802236635,0.4505882352941176
3.2079335757351775,0.44044444444444447
3.329277271117802,0.43692307692307697
