Capacity,Mixture
2.4875453911999124,0.5
2.9243686973771275,0.4845410628019323
3.129598292030528,0.4700854700854701
3.309551881281571,0.46581196581196577
3.3388100230401854,0.4401398601398602
3.3875019406753544,0.43589743589743596
